ApplicantID,EducationInstituteName,Score,EducationLevelID,MajorID,Degree,YearsOfEducation
2214,universitasmuhammadiyahmalang,2.99,2,16,True,6
2220,universitas gunadarma,3.37,2,4,True,4
2221,tarumanagara,0.6175,2,4,True,6
2222,sahid university,2.4,2,1,True,0
2224,universitas surabaya,3.19,2,6,False,4
2225,politeknik nsc surabaya,3.85,4,2,True,2
2227,universitas nasional,3.46,2,4,True,10
2234,stmik raharja,0.7825,2,4,True,5
2235,jakarta university,0.775,2,6,True,4
2237,universitas kristen indonesia,3.85,2,6,True,4
2240,stie ekuitas bandung,3.68,2,7,True,4
2241,stie binaniaga,0.8425,2,15,True,4
2243,universitas bengkulu,2.95,2,7,True,4
2245,smk dasa semesta,3.1,6,2,True,12
2253,brawijaya university,2.98,2,16,True,4
2259,universitas negeri sultan ageng tirtayasa,3.54,2,6,True,3
2272,stmik bani saleh,3.07,4,4,True,3
3287,budi luhur,2.85,2,4,True,8
3288,stt-pln jakarta,0.785,4,9,True,3
3289,akademi maritim pembangunan,2.2800000000000002,4,0,True,2
3291,akademi pimpinan perusahaan,3.28,4,2,True,15
3294,universitas gunadarma,3.25,2,4,True,4
3295,universitas pancasila,0.855,2,0,True,3
3297,"upn ""veteran"" jawa timur",3.48,2,4,True,4
3299,univ. kristen duta wacana yogyakarta,2.5,2,16,False,0
3305,utira ibek,0.85,2,4,False,4
3310,universitas muhammadiyah malang,0.775,2,3,True,7
3313,universitas aki semarang,2.6,2,4,True,4
3315,institut teknologi adhi tama surabaya,0.78,2,4,True,5
3317,stmik lpkia bandung,0.8025,2,4,True,4
3329,universitas muhammadiyah malang,3.74,2,3,False,3
3330,universitas brawijaya,0.82,2,3,True,3
3333,stmik swadharma ,3.11,2,4,True,5
3335,universitas surabaya,3.4,2,6,True,3
3337,stmik tasimalaya,0.7525,2,4,True,5
3340,"universitas pembangunan nasional ""veteran"" jawa timur",3.4,2,6,True,3
3341,universitas airlangga,0.785,2,6,True,4
3348,gunadarma university,0.7525,2,4,True,4
3349,universitas airlangga,3.14,2,15,False,4
3351,universitas negeri malang,3.19,2,3,True,4
3354,politeknik negeri malang,3.15,3,4,True,4
3355,bina nusantara,2.85,2,4,True,4
3358,universitas islam negeri raden fatah palembang,0.7175,2,15,True,5
3361,universitas brawijaya,0.72,2,6,True,5
3365,universitas islam lamongan,3.55,2,4,True,4
3367,universitas dr.soetomo,3.37,2,6,True,9
3369,gunadarma,0.79,2,4,True,4
3371,universitas trisakti,2.97,2,2,True,4
3374,stie jayakarta,2.54,2,17,True,6
3379,universitas komputer indonesia,2.87,2,4,True,7
3381,bina nusantara,2.4,2,4,True,5
3382,stmik nusa mandiri jakarta,2.87,2,4,True,6
3385,universitas pendidikan indonesia,0.8425,2,0,True,4
3386,bina sarana informatika,0.655,4,4,True,2
3387,universitas sumatera utara,3.04,2,6,True,4
3388,politeknik sakti surabaya,3.06,4,16,True,3
3392,universitas hang tuah surabaya,3.4,2,3,True,3
3394,universitas gunadarma,0.855,1,4,True,8
3404,smk cengkareng 1,3.5200000000000005,6,2,True,3
3414,politeknik indonesia,3.28,4,4,False,5
3418,universitas narotama surabaya,3.3,2,16,True,0
3423,sman 6 tangerang selatan,3.12,5,13,True,3
3426,universitas surabaya,3.526,2,3,False,3
3427,universitas 17 agustus 1945 surabaya,3.53,2,6,False,3
3429,unversitas 17 agustus 1945 surabaya,0.86,2,3,True,3
3431," university of pembangunan nasional ""veteran"" yogyakarta ",3.24,2,0,False,5
3432,universitas brawijaya,0.915,2,10,True,3
3434,universitas hang tuah surabaya,3.61,2,3,True,4
3435,bina sarana informatika,0.7525,4,4,True,3
3438,stikom interstudi,3.14,4,10,True,3
3440,stiesia surabaya,0.8775,2,2,True,3
3444,universitas brawijaya,0.7925,2,3,True,4
3449,smk 3 perguruan cikini,3.0,6,14,False,2
3450,stmiik indonesia ,3.2,2,4,True,3
3454,stimik amikom yogyakarta,0.715,4,16,True,3
3456,universitas airlangga,3.41,2,15,True,4
3460,universitas jember,2.93,2,0,True,4
3467,universitas airlangga,3.41,2,3,True,0
3471,universitas azzahra,3.16,2,6,True,8
3472,universitas darma persada,3.17,2,2,True,3
3475,universitas pamulang,3.11,2,2,True,5
3476,universitas kristen petra surabaya,3.04,2,0,True,5
3480,universitas jenderal achmad yani,3.05,2,4,True,5
3487,universitas airlangga,3.09,2,3,True,8
3490,universitas jenderal achmad yani,3.89,2,2,True,12
3491,universitas katolik widya mandala surabaya,3.78,2,2,True,3
3492,stie ypup ujung pandang,3.53,2,2,True,8
3498,mercubuana,3.21,2,2,True,5
3502,trisakti university,0.895,2,2,True,3
3518,institut teknologi nasional malang,0.9,2,15,False,3
3521,kalbis institut,3.07,2,2,True,3
3522,politeknik negeri jakarta,3.25,4,7,True,5
3531,universitas trunojoyo,3.03,2,4,False,5
3536,universitas indonesia,2.37,2,17,True,7
3539,universitas indonesia,3.45,2,7,True,4
3540,universitas negeri surabaya,3.5,2,3,False,3
3542,stmik bina insani,2.35,4,4,True,2
3544,universitas gunadarma,0.7825,2,2,True,4
3556,president university,2.8,2,2,True,4
3567,universitas narotama,3.12,2,4,True,4
3568,universitas islam negeri maulana malik ibrahim malang,3.61,2,4,True,5
3571,universitas gunadarma,3.14,2,2,False,4
3575,universitas nusantara pgri,3.47,2,4,True,7
3580,universitas pancasila,3.18,2,2,True,1
3583,universitas wijaya kusuma,3.27,2,0,True,4
3586,bung karno,0.87,2,2,True,4
3587,stie perbanas,3.12,2,15,True,0
3592,mercubuana,3.49,2,2,True,2
3600,jayabaya,3.28,2,0,True,3
3603,smk negeri 56 jakarta,3.2,6,11,False,3
3604,smk dr soetomo surabaya (multimedia),2.6,6,15,False,3
3607,universitas komputer indonesia,2.94,2,16,True,6
3610,university of general soedirman,0.785,2,2,True,5
3611,universitas negeri malang,2.95,2,2,True,5
3612,politeknik elektronika negeri surabaya,0.86,3,16,True,12
3616,stim sukma medan,3.6,2,15,True,4
3630,smk pancasila 3 baturetno,3.2,6,9,False,3
3632,universitas 17 agustus 1945 surabaya,3.15,2,4,True,4
3635,universitas wr supratman,2.85,2,2,True,3
3637,pikti its surabaya,3.22,9,4,True,4
3648,universitas negeri jakarta,3.26,2,2,True,4
3649,institut pertanian bogor,2.47,4,15,True,3
3657,institut bisnis dan infomasi stiko surabaya,3.17,2,4,True,7
3659,asia e university,0.89,2,4,True,4
3661,universitas muhammadiyah surakarta,0.765,2,3,True,4
3662,smk kemala bhayangkari 1,2.16,6,9,True,2
3664,smk negeri 29,2.68,6,11,False,2
3668,universitas 17 agustus 1945 surabaya,3.2,2,4,True,4
3671,universitas muhamadiyah sidoarjo,2.85,2,4,True,5
3674,uin maulana malik ibrahim malang,3.55,1,0,False,4
3677,stie mahardhika - surabaya,0.805,2,17,True,3
3683,universitas airlangga,3.4,1,3,False,6
3691,politeknik negeri malang,3.34,4,7,True,2
3701,universitas. budi luhur,0.695,2,4,True,3
3716,bina nusantara university,2.8,2,0,True,4
3718,trisakti university,0.77,2,15,True,4
3719,universitas indraprasta pgri,3.41,2,7,True,4
3723,universitas 17 agustus 1945 durabaya,2.88,2,3,True,4
3726,universitas 17 agustus 1945 surabaya,3.3,2,3,True,4
3734,universitas diponegoro,3.48,2,2,True,3
3735,politeknik negeri padang,0.82,4,4,True,3
3747,upn veteran jatim surabaya,3.47,2,4,False,6
3755,universitas airlangga,0.66,2,3,True,0
3757,universitas muhammadiyah jember,3.3,2,4,False,4
3758,upn veteran jawa timur surabaya,3.23,2,16,False,6
3759,sekolah tinggi ilmu ekonomi al hikmah medan,0.8125,2,15,True,4
3762,dharmawangsa,3.44,2,6,True,4
3767,stie perbanas,3.01,2,2,True,4
3776,upn jatim,0.7425,2,2,True,6
3778,universitas komputer indonesia,0.6775,2,4,True,14
3784,universitas muhammadiyah prof. dr. hamka,3.1,2,4,True,4
3789,universitas brawijaya,3.64,2,7,True,3
3790,universitas nasional,2.99,2,2,True,5
3795,smk kristen petra surabaya,3.4,6,16,True,3
3806,smk semen gresik,2.96,6,4,False,2
3807,universitas budi luhur,3.2,2,2,True,3
3815,university of brawijaya malang,3.05,2,7,False,4
3817,universitas jember,3.04,2,4,True,4
3818,institut stiami - administrasi publik,3.64,2,15,True,3
3819,universitas mercubuana,3.21,2,10,True,8
3821,universitas budiluhur,0.8025,2,4,True,4
3822,politeknik pos indonesia,0.7825,3,0,True,4
3826,stt pelita bangsa ,3.03,2,4,True,7
3828,telkom university,3.75,2,10,True,3
3846,sekolah tinggi ilmu ekonomi indonesia surabaya ,3.26,2,2,True,3
3875,universitas negeri surabaya,3.29,2,4,True,4
3876,universitas pembangunan nasional veteran jawa timur,2.9,2,16,True,4
3878,smk negeri 1 cerme,3.561,6,16,True,2
3887,institute bisnis and informatic system (stikom) surabaya ,0.79,2,16,True,5
3888,politeknik elektronika negeri surabaya,3.34,4,9,False,3
3902,universitas hang tuah,3.39,4,0,True,6
3905,universitas sultan ageng tirtayasa,3.54,2,6,True,4
3906,universitas muhammadiyah yogyakarta,3.81,2,7,True,3
3907,trisakti,3.2,2,7,True,3
3914,universitas brawijaya,3.03,2,15,True,3
3922,universitas pembangunan nasional veteran jawa timur,3.45,2,9,True,9
3923,upn veteran jawa timur,3.42,2,4,False,4
3930,university of gadjah mada,0.8975,4,15,True,2
3931,newcastle university,3.0,2,7,True,3
3932,"uiveritas negeri brawijaya, malang",3.41,2,10,True,4
3936,universitas brawijaya,0.805,2,7,True,5
3939,"sma ""plus darma siswa"" waru",3.42,5,13,False,2
3942,universitas indonesia,3.88,1,7,True,3
3943,universitas islam jakarta,0.7875,2,7,True,4
3945,institut bisnis & informatika stikom surabaya,3.11,2,4,True,4
3958,universitas dr. soetomo,0.7025,2,4,True,5
3959,universitas gadjah mada,3.67,4,7,True,2
3979,university of jember,0.7625,2,7,True,5
3983,smk pgri 4 surabaya,3.4183999999999997,6,11,False,2
3986,smk pgri 11 jakarta utara,2.192,6,8,True,2
3994,universitas islam negeri sunan ampel surabaya,3.5,2,10,False,3
3997,state university of surabaya (unesa),3.08,2,6,True,5
4011,brawijaya university,2.93,2,15,True,7
4013,narotama surabaya,3.13,2,16,True,3
4015,universitas muhammadiyah surabaya,3.26,2,2,True,3
4018,universitas wijaya kusuma surabaya,0.775,1,0,False,3
4021,universitas komputer indonesia (unikom) bandung,0.8625,2,4,True,4
4032,airlangga university,2.75,2,2,True,7
4035,universitas 17 agustus,2.92,2,4,True,5
4039,universitas pembangunan nasional (upn) surabaya,3.14,2,10,True,5
4040,smk manunggal bhakti ,0.66375,6,2,False,3
4046,stiesia surabaya,2.88,4,2,True,3
4047,univesitas airlangga,2.93,2,15,True,6
4054,politeknik negeri malang,3.49,3,8,False,3
4063,universitas pakuan bogor,3.35,2,7,True,12
4064,universitas muhammadiyah malang,3.76,2,7,True,3
4067,institut sains terapan dan teknologi surabaya (istts),4.0,1,4,True,4
4074,smkn 54 jakarta,2.396,6,0,True,3
4084,universitas airlangga,3.47,2,0,True,4
4085,politeknik muhammadiyah pekalongan,2.75,4,4,True,3
4086,univ wijaya kusuma surabaya,0.8225,2,7,True,4
4090,sekolah tinggi teknik atlas nusantara malang,0.7625,2,4,True,8
4093,asmi,0.745,4,5,True,3
4096,universitas swadaya gunung jati,3.48,2,2,True,3
4099,"universitas pembangunan nasional ""veteran"" jawa timur",2.75,2,7,True,6
4100,teknik industri universitas kristen petra,3.4,2,7,True,4
4101,pradita institute,3.4,2,4,True,4
4112,smk negeri 1 cerme,2.52,6,16,False,2
4113,sekolah tinggi ilmu ekonomi indonesia surabaya,3.47,2,2,True,3
4115,universitas muhammadiyah malang,3.43,2,7,True,4
4116,unika widya mandala,2.94,2,3,True,0
4120,ikip budi utomo malang,3.2,2,7,True,3
4122,universitas jember,0.7875,4,2,True,2
4129,institut bisnis dan informatika stikom surabaya,0.795,2,4,True,5
4135,universitas hang tuah,3.28,2,3,True,4
4136,universitas brawijaya,0.875,2,7,True,4
4138,universitas brawijaya,3.89,4,10,True,2
4141,del institute of technology,3.09,2,4,True,4
4147,sekolah tinggi teknik surabaya,3.25,2,4,True,5
4148,universitas ma'arif hasyim latief,3.24,4,16,False,3
4150,universitas kristen indonesia,3.57,2,2,True,4
4151,universitas airlangga,0.8575,2,7,True,0
4154,unveritas negeri surabaya,2.96,4,4,True,5
4156,sekolah tinggi teknik malang,3.33,2,10,True,7
4164,universitas islam jakarta,3.47,2,6,True,4
4168,smk bunda kandung,2.6,6,15,False,2
4172,stikes yayasan rumah sakit dr. soetomo surabaya,3.34,4,15,True,5
4174,telkom university,3.02,2,2,True,4
4177,"atmajaya jakarta, teknik industri",2.63,2,15,True,7
4182,universitas budi luhur,3.6,2,16,True,3
4189,mercubuana university,3.64,2,16,True,4
4190,stmik nusa mandiri,2.82,2,4,True,4
4196,universitas trisakti,3.35,2,6,True,4
4201,stmik amikom purwokerto,3.75,2,4,True,15
4206,smk hutama,3.12,6,16,False,11
4223,universitas tama jagakarsa,3.16,2,4,True,4
4234,universitas jambi,3.84,2,15,True,3
4243,universitas gunadarma,0.81,2,4,True,4
4244,unoversitas katolik widya mandala surabaya,3.31,2,2,True,3
4250,stie jakarta international college,3.29,2,2,True,4
4257,amik bsi,3.24,4,4,False,3
4267,universitas komputer indonesia,0.6675,2,4,True,7
4277,universitas al azhar indonesia,4.0,2,4,True,8
4279,stmik nusa mandiri,0.8675,2,4,True,4
4284,state university of surabaya,3.18,4,4,True,3
4286,universitas pendidikan indonesia,0.8675,2,14,True,4
4303,airlangga university,3.18,2,7,True,3
4316,universitas jember,0.945,2,15,True,3
4323,trisakti,3.07,2,6,False,7
4325,airlangga university,3.18,2,7,True,6
4328,stie perbanas surabaya,3.55,2,2,True,4
4344,smk pgri 1 gresik,2.648,6,15,True,3
4350,istts,3.26,4,4,True,3
4351,"stie "" akbp "" padang",3.52,2,0,True,3
4353,universitas airlangga,3.46,2,0,True,3
4355,universitas wijaya kusuma surabaya,0.8575,2,17,True,4
4359,universitas 17 agustus 1945 surabaya,3.19,2,3,True,3
4361,universitas muhammadiyah yogyakarta,3.54,2,6,True,3
4374,mercu buana university,3.14,2,10,True,5
4376,universitas airlangga,3.01,2,3,True,6
4378,state university of surabaya,3.52,2,7,True,4
4388,universitas katolik parahyangan,0.6875,2,15,True,7
4389,krisnadwipayana,3.38,2,0,False,4
4397,stie tribuana,3.1,2,7,False,4
4400,universitas dr soetomo surabaya,3.68,1,6,True,5
4401,universitas negeri surabaya,3.24,2,3,True,5
4402,universitas negeri surabaya,3.37,2,15,True,4
4403,universitas airlangga,0.8525,2,15,True,4
4412,petra christian university,2.65,2,7,False,3
4413,universitas pembangunan nasional veteran jawa timur,3.46,2,2,True,3
4416,universitas jember,3.25,2,15,True,5
4418,universitas wijaya kusuma surabaya,3.33,2,7,True,3
4425,stie kalpataru cibinong ( manajemen ),3.42,2,0,True,5
4426,universitas sriwijaya,0.795,2,15,True,4
4428,universitas muhammadiyah surakarta,0.8675,2,6,True,3
4436,universitas riau,3.84,2,6,True,3
4438,state university of jakarta,3.37,2,0,True,3
4440,stie mahardhika surabaya,3.41,2,0,True,4
4446,universitas trisaksi,0.755,2,2,False,5
4449,universitas sultan ageng tirtayasa,3.41,2,6,True,3
4453,smk prima wisata,3.2,6,1,False,2
4455,university trilogi,3.19,2,15,True,4
4457,stmik asia malang ,3.18,2,4,True,5
4459,akademi sekretari widya mandala surabaya,0.655,4,5,True,4
4460,politeknik perkapalan negeri surabaya,2.95,4,15,True,3
4465,universitas surabaya,3.286,2,6,True,3
4470,universitas dirgantara marsekal suryadarma,3.19,2,0,True,4
4471,amikom university,3.51,2,4,True,4
4476,universitas airlangga,3.43,2,7,True,7
4478,uin sunan ampel surabaya,3.47,2,3,True,3
4480,gunadarma university,3.39,2,2,True,4
4483,smkn 56 jakarta,2.268,6,9,True,2
4484,smk dewisartika,3.28,6,16,False,9
4489,universitas airlangga,3.49,4,2,True,12
4492,sekolah tinggi ilmu ekonomi yai,3.04,2,2,True,4
4493,universitas komputer indonesia,3.63,2,10,True,4
4494,universitas airlangga,0.9225,4,16,True,3
4500,uin jakarta,0.765,2,0,True,4
4502,politeknik elektronika negeri surabaya,3.39,3,9,True,4
4509,universitas airlangga,3.38,2,7,True,0
4511,universitas negeri surabaya,0.75,2,7,True,4
4513,universitas 45 surabaya,3.25,2,15,False,3
4515,sekolah tinggi ilmu ekonomi,3.13,2,2,True,3
4520,universitas airlangga,3.59,4,5,True,3
4521,iain tulungagung,3.69,1,7,True,5
4528,petra university,0.805,2,7,True,7
4532,stie aub surakarta ,3.91,2,2,True,3
4533,universitas pgri ronggolawe tuban,3.08,2,7,True,6
4539,universitas kristen indonesia ,0.74,2,10,True,5
4543,airlangga,2.82,2,6,True,4
4546,bina nusantara,3.1,2,2,False,5
4553,stie perbanas surabaya,3.32,2,2,True,4
4557,university of yos soedarso surabaya,3.25,2,7,True,6
4564,universitas buddhi dharna,0.7925,2,4,True,3
4569,universitas pancasila,0.6975,2,7,False,7
4580,universitas kristen petra,2.97,2,17,True,3
4613,stie trisakti,2.4,2,17,True,9
4641,institut teknologi sepuluh nopember-its,3.07,4,15,True,3
4646,universitas negeri semarang,3.47,2,6,True,3
4650,universitas gunadarma,3.43,2,7,True,3
4653,institut bisnis dan informatika stikom surabaya,3.37,4,5,True,4
4662,upn veteran jatim,3.1,2,10,True,0
4665,upn veteran jatim surabaya,3.55,2,10,False,4
4671,airlangga university,2.85,2,7,True,4
4682,universitas gunadarma,0.8275,2,4,False,4
4689,universitas gundarma,2.92,2,4,True,4
4690,brawijaya university,0.79,2,7,True,3
4696,smk said naum,3.04,6,2,True,2
4702,itats surabaya,3.17,2,9,True,3
4707,stmik nusa mandiri,3.15,2,7,True,5
4713,universitas airlangga,3.38,1,6,False,5
4723,politeknik perkapalan negeri surabaya,3.78,4,7,True,3
4733,universitas surabaya,3.453,2,6,True,4
4737,universitas dr. soetomo,3.59,2,15,True,4
4738,universitas brawijaya,3.09,2,3,True,4
4740,universitas airlangga,3.27,2,7,True,4
4749,sma swasta karya 1 makassar,3.0,5,13,True,3
4754,its surabaya,2.97,3,8,True,8
4755,universitas 17 agustus 1945 surabaya,3.48,2,6,True,3
4768,smk satria,3.28,6,14,False,0
4775,smk negeri 1 cilacap,2.98,6,16,True,12
4785,university of brawijaya,0.89,2,15,True,1
4789,"universitas kristen immanuel, yogyakarta",3.32,2,8,True,4
4795,universitas sumatera utara,3.0,4,7,False,2
4800,andalas university ,3.61,2,10,True,4
4803,universitas muhammadiyah sidoarjo,3.3,2,3,True,7
4807,airlangga university,2.5,2,7,True,4
4808,universitas trisakti,2.53,2,15,True,5
4814,sman22,4.0,5,2,True,2
4820,universitas muhammadiyah yogyakarta,3.31,2,15,True,0
4824,universitas islam negeri sunan ampel surabaya,0.82,2,3,True,4
4827,universitas kristen satya wacana,0.935,2,0,True,3
4829,universitas 17 agustus 1945 surabaya,3.3,2,6,True,4
4830,universitas nasional jakarta,3.22,2,17,True,4
4831,universitas dr soetomo surabaya,3.69,2,10,True,3
4847,universitas negeri surabaya,2.99,2,6,True,9
4856,universitas muhammadiyah jember,0.895,2,4,True,5
4860,universitas negeri surabaya ,3.85,2,10,True,3
4861,widya mandala secretarial academy surabaya,3.03,4,5,True,3
4867,universitas negeri jakarta,3.64,2,4,True,4
4869,sekolah tinggi ilmu ekonomi indonesia,3.42,2,7,False,3
4870,universitas airlangga,3.52,2,6,True,3
4873,bina nusantara university,2.35,2,15,True,4
4895,universitas  airlangga,3.62,2,6,True,3
4898,politeknik negeri madiun,3.67,4,2,True,2
4899,institut pertanian bogor,3.64,1,7,False,6
4907,universitas pekalongan,0.985,2,6,True,3
4922,institut pertanian bogor,3.38,2,7,True,7
4940,warmadewa,3.88,1,6,False,1
4941,universitas indraprasta pgri,3.53,2,7,True,4
4951,universitas negeri yogyakarta ,0.9,2,7,True,4
4956,mercu buana,0.9175,2,2,False,4
4958,binus university,2.43,2,2,True,5
4959,"abfii perbanas, jakarta",3.03,2,15,True,4
4968,sttpln,2.53,2,4,True,5
4971,universitas bina sarana informatika,3.74,4,5,True,6
4981,smk pemda tanjungbalai,3.2,6,0,True,3
4993,universitas negeri jakarta,0.785,4,10,False,3
5010,politeknik negeri jakarta,3.39,3,2,True,4
5011,politeknik negeri jakarta,0.885,3,2,True,4
5012,universitas muhammadiyah prof. dr. hamka,0.8625,2,7,False,3
5121,universitas indraprasta pgri ,0.8025,2,20,True,4
5164,universitas pancasila jakarta,3.19,2,6,True,4
5167,universitas katolik parahyangan,2.81,2,6,True,4
5173,politeknik stmi jakarta,3.61,3,15,True,4
5177,universitas mercu buana,0.945,2,4,True,17
5178,multimedia nusantara university,0.8775,2,7,True,3
5187,universitas indonesia,0.81,2,7,True,4
5193,universitas trisakti,3.1,2,0,True,4
5200,universitas darma persada,3.25,2,2,True,4
5204,universitas bina nusantara,3.57,2,8,True,3
