,ApplicantEducationID,ApplicantID,DateStart,DateEnd,EducationInstituteName,Score,EducationLevelID,MajorID,Degree
6792,9854,29240,2015-05-01 00:00:00.0000000,2016-08-01 00:00:00.0000000,INSTITUT TEKNOLOGI SEPULUH NOPEMBER SURABAYA,3.6,9,16.0,False
6793,9855,29240,2012-03-01 00:00:00.0000000,2015-06-01 00:00:00.0000000,SMA NEGERI 11 SURABAYA,480.0,5,13.0,False
6794,9856,29242,2017-08-01 00:00:00.0000000,2019-01-01 00:00:00.0000000,POLITEKNIK NEGERI MALANG,3.38,3,8.0,True
6795,9857,29242,2014-08-01 00:00:00.0000000,2017-08-01 00:00:00.0000000,POLITEKNIK NEGERI MALANG,3.34,4,8.0,True
6796,9859,29244,2013-09-01 00:00:00.0000000,2018-09-01 00:00:00.0000000,STMIK NUSA MANDIRI,3.23,2,4.0,True
6797,9860,29244,2013-09-01 00:00:00.0000000,2016-09-01 00:00:00.0000000,BINA SARANA INFORMATIKA,3.22,4,4.0,True
6798,9861,29248,2015-09-01 00:00:00.0000000,2019-07-01 00:00:00.0000000,POLITEKNIK NEGERI MALANG,3.5,3,8.0,True
6799,9862,29249,2014-09-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,POLITEKNIK NEGERI MALANG,3.53,3,8.0,True
6800,9863,29226,2014-07-01 00:00:00.0000000,2018-02-01 00:00:00.0000000,UNIVERSITAS AIRLANGGA,2.74,2,2.0,True
6801,9864,29226,2010-07-01 00:00:00.0000000,2013-10-01 00:00:00.0000000,UNIVERSITAS AIRLANGGA,2.74,4,2.0,True
6802,9865,29198,2010-06-01 00:00:00.0000000,2013-06-01 00:00:00.0000000,UNIVERSITAS AIRLANGGA,3.52,4,2.0,True
6803,9866,29235,2016-06-01 00:00:00.0000000,2019-10-01 00:00:00.0000000,UNIVERSITAS ISLAM NEGERI WALISONGO,3.57,2,6.0,True
6804,9868,29251,2015-09-01 00:00:00.0000000,2019-06-01 00:00:00.0000000,POLITEKNIK NEGERI MALANG,3.54,3,8.0,True
6805,9869,29254,2014-09-01 00:00:00.0000000,2019-02-01 00:00:00.0000000,UNIVESITY OF JEMBER,322.0,2,7.0,True
6806,9870,29255,2015-08-01 00:00:00.0000000,2019-09-01 00:00:00.0000000,UNIVERSITAS AIRLANGGA,3.37,2,7.0,True
6807,9871,28946,2005-07-01 00:00:00.0000000,2008-06-01 00:00:00.0000000,STM KARYA TUA,28.23,6,15.0,True
6808,9872,29262,2015-09-01 00:00:00.0000000,2019-10-01 00:00:00.0000000,UNIVERSITAS ATMA JAYA MAKASSAR,3.87,2,3.0,True
6809,9873,29264,2015-09-01 00:00:00.0000000,2019-08-01 00:00:00.0000000,UNIVERSITAS DIPONEGORO,3.22,2,3.0,True
6810,9874,29270,2016-08-01 00:00:00.0000000,2016-11-01 00:00:00.0000000,STIE PERBANAS SURABAYA,3.39,4,2.0,True
6811,9875,29268,2013-09-01 00:00:00.0000000,2018-02-01 00:00:00.0000000,UNIVERSITAS ISLAM NEGERI SUNAN AMPEL SURABAYA,3.27,2,7.0,True
6812,9876,29269,2014-08-01 00:00:00.0000000,2017-08-01 00:00:00.0000000,POLITEKNIK NEGERI MALANG,3.2,4,8.0,True
6813,9877,29277,2014-09-01 00:00:00.0000000,2018-03-01 00:00:00.0000000,UNIVERSITAS AIRLANGGA,3.7,2,20.0,True
6814,9878,29281,2015-07-01 00:00:00.0000000,2019-09-01 00:00:00.0000000,UNIVERSITAS JEMBER,3.32,2,6.0,True
6815,9879,29250,2011-07-01 00:00:00.0000000,2015-09-01 00:00:00.0000000,POLITEKNIK NEGERI MALANG,3.03,3,8.0,True
6816,9880,29286,2013-09-01 00:00:00.0000000,2016-09-01 00:00:00.0000000,POLITEKNIK NEGERI MALANG,3.27,4,8.0,True
6817,9881,29280,0015-05-01 00:00:00.0000000,0019-08-01 00:00:00.0000000,POLITEKNIK NEGERI MALANG ,3.32,3,8.0,True
6818,9882,29291,2015-08-01 00:00:00.0000000,2019-12-01 00:00:00.0000000,UNIVERSITAS AIRLANGGA ,3.78,2,15.0,True
6819,9883,29224,2013-08-01 00:00:00.0000000,2016-09-01 00:00:00.0000000,POLITEKNIK NEGERI MALANG,3.6,4,8.0,False
6820,9884,29293,2016-08-01 00:00:00.0000000,2019-08-01 00:00:00.0000000,POLITEKNIK NEGERI MALANG,3.43,4,8.0,True
6821,9885,29234,2016-06-01 00:00:00.0000000,2019-06-01 00:00:00.0000000,POLITEKNIK NEGERI MALANG ,3.38,4,8.0,False
6822,9886,29301,2015-08-01 00:00:00.0000000,2019-07-01 00:00:00.0000000,UNIVERSITAS TRUNOJOYO MADURA,3.54,2,20.0,True
6823,9887,29302,2016-09-01 00:00:00.0000000,2020-10-01 00:00:00.0000000,STMIK NUSA MANDIRI,2.73,2,21.0,True
6824,9888,29305,2016-09-01 00:00:00.0000000,2019-06-01 00:00:00.0000000,STATE POLYTECNIC OF MALANG,3.74,4,8.0,True
6825,9890,29290,2016-09-01 00:00:00.0000000,2018-03-01 00:00:00.0000000,POLITEKNIK NEGERI MALANG,3.33,3,8.0,True
6826,9891,29290,2013-09-01 00:00:00.0000000,2016-08-01 00:00:00.0000000,POLITEKNIK NEGERI MALANG,3.27,4,8.0,True
6827,9892,29290,2010-07-01 00:00:00.0000000,2013-05-01 00:00:00.0000000,SMA ANTARTIKA SIDOARJO,9.09,5,13.0,True
6828,9893,29290,2007-07-01 00:00:00.0000000,2010-05-01 00:00:00.0000000,SMP CENDEKIA SIDOARJO,57.487,7,,True
6829,9894,29290,2001-07-01 00:00:00.0000000,2007-06-01 00:00:00.0000000,SDN SIDOKARE 2 SIDOARJO,55.485,8,,True
6830,9895,29279,2015-09-01 00:00:00.0000000,2019-08-01 00:00:00.0000000,UNIVERSITAS BRAWIJAYA ,3.46,2,5.0,True
6831,9896,29318,2019-06-01 00:00:00.0000000,2014-02-01 00:00:00.0000000,UNIVERSITAS KRISTEN PETRA,267.0,2,8.0,True
6832,9897,29317,2015-08-01 00:00:00.0000000,2019-09-01 00:00:00.0000000,UNIVERSITAS ATMA JAYA YOGYAKARTA,342.0,2,17.0,True
6833,9898,29325,2015-08-01 00:00:00.0000000,2019-08-01 00:00:00.0000000,UNIVERSITAS KRISTEN SATYA WACANA SALATIGA,3.31,2,3.0,False
6834,9899,29328,2012-07-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,AIRLANGGA UNIVERSITY,315.0,2,7.0,True
6835,9900,29243,2014-08-01 00:00:00.0000000,2017-08-01 00:00:00.0000000,STATE POLYTECHNIC OF MALANG,3.34,4,8.0,True
6836,9901,19830,2014-09-01 00:00:00.0000000,2018-10-01 00:00:00.0000000,UNIVERSITAS AIRLANGGA,3.34,2,21.0,False
6837,9902,29171,2015-08-01 00:00:00.0000000,2019-09-01 00:00:00.0000000,UNIVERSITAS WIJAYA KUSUMA SURABAYA,2.98,2,7.0,True
6838,9903,29338,2016-08-01 00:00:00.0000000,2020-03-01 00:00:00.0000000,UNIVERSITAS KATOLIK WIDYA MANDALA SURABAYA,3.46,2,2.0,True
6839,9904,29338,2013-07-01 00:00:00.0000000,2016-07-01 00:00:00.0000000,SMAK ST. AGNES,87.0,5,,False
6840,9905,29338,2010-07-01 00:00:00.0000000,2013-07-01 00:00:00.0000000,SMPK ST. AGNES,82.0,7,,False
6841,9906,29337,2015-05-01 00:00:00.0000000,2018-07-01 00:00:00.0000000,POLITEKNIK NEGERI MALANG,357.0,4,8.0,True
6842,9907,29342,2015-09-01 00:00:00.0000000,2019-11-01 00:00:00.0000000,UNIVERSITAS JENDERAL SOEDIRMAN,3.38,2,15.0,True
6843,9908,29341,2015-07-01 00:00:00.0000000,2019-07-01 00:00:00.0000000,UNIVERSITAS MERCU BUANA,3.8,2,10.0,True
6844,9909,29343,2015-09-01 00:00:00.0000000,2019-10-01 00:00:00.0000000,UNIVERSITAS PERSADA INDONESIA YAI,3.56,2,10.0,True
6845,9910,29347,2016-08-01 00:00:00.0000000,2019-12-01 00:00:00.0000000,UNIVERSITAS SURABAYA,3.316,2,7.0,True
6846,9911,29351,2004-10-01 00:00:00.0000000,2011-03-01 00:00:00.0000000,UNIVERSITAS PROF DR MOESTOPO,3.05,2,,True
6847,9912,29348,2015-09-01 00:00:00.0000000,2019-10-01 00:00:00.0000000,UNIVERSITAS NEGERI SURABAYA,3.68,2,14.0,True
6848,9913,29353,2012-10-01 00:00:00.0000000,2015-11-01 00:00:00.0000000,PPM SCHOOL OF MANAGEMENT,338.0,1,17.0,True
6849,9914,29353,2003-09-01 00:00:00.0000000,2007-11-01 00:00:00.0000000,UNIVERSITAS ISLAM INDONESIA,314.0,2,17.0,False
6850,9915,29340,2014-06-01 00:00:00.0000000,2016-06-01 00:00:00.0000000,AIRLANGGA UNIVERSITY,3.178,1,6.0,True
6851,9916,29355,2013-06-01 00:00:00.0000000,2018-10-01 00:00:00.0000000,UNIVERSITAS GUNADARMA,3.03,2,3.0,True
6852,9917,29356,2010-06-01 00:00:00.0000000,2013-06-01 00:00:00.0000000,BINA SARANA INFORMATIKA,2.75,4,17.0,True
6853,9918,29206,2010-09-01 00:00:00.0000000,2014-09-01 00:00:00.0000000,UNIVERSITAS IBNU CHALDUN,321.0,2,10.0,True
6854,9919,29362,2009-10-01 00:00:00.0000000,2013-12-01 00:00:00.0000000,STIESIA SURABAYA,3.1,2,17.0,False
6855,9920,29367,2017-08-01 00:00:00.0000000,2019-08-01 00:00:00.0000000,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,3.21,2,8.0,True
6856,9921,29367,2013-08-01 00:00:00.0000000,2016-08-01 00:00:00.0000000,POLITEKNIK NEGERI MALANG,3.37,4,8.0,True
6857,9922,29371,2014-03-01 00:00:00.0000000,2015-03-01 00:00:00.0000000,SMA PKBM TANJUNG,6.0,5,,False
6858,9923,29372,2005-09-01 00:00:00.0000000,2009-07-01 00:00:00.0000000,INSTITUT KESENIAN JAKARTA,3.0,4,,True
6859,9924,29223,2011-12-01 00:00:00.0000000,2016-06-01 00:00:00.0000000,UNIVERSITAS PAMULANG S1 EKONOMI,3.51,2,2.0,False
6860,9925,29374,2012-11-01 00:00:00.0000000,2015-12-01 00:00:00.0000000,BINA SARANA INFORMATIKA,2.86,4,10.0,False
6861,9926,29375,2009-07-01 00:00:00.0000000,2013-03-01 00:00:00.0000000,AKADEMI SEKRETARIS WIDYA MANDALA,28.0,4,5.0,False
6862,9927,29376,2014-09-01 00:00:00.0000000,2020-07-01 00:00:00.0000000,UNIVERSITAS PANCASILA,2.85,2,10.0,False
6863,9928,29378,2015-06-01 00:00:00.0000000,2019-12-01 00:00:00.0000000,STATE UNIVERSITY OF SURABAYA,3.31,2,17.0,True
6864,9929,29382,1999-07-01 00:00:00.0000000,2003-09-01 00:00:00.0000000,UNIVERSITAS WR SUPRATMAN,2.64,2,7.0,True
6865,9930,29205,2003-09-01 00:00:00.0000000,2007-02-01 00:00:00.0000000,AIRLANGGA UNIVERSITY,3.33,2,6.0,True
6866,9931,29205,2010-03-01 00:00:00.0000000,2011-09-01 00:00:00.0000000,AIRLANGGA UNIVERSITY,3.53,1,6.0,True
6867,9932,29376,2011-07-01 00:00:00.0000000,2014-06-01 00:00:00.0000000,ISLAMIC CENTRE,30.05,5,,True
6868,9933,29376,2008-07-01 00:00:00.0000000,2011-06-01 00:00:00.0000000,SMPN 17 TANGERANG,28.75,7,,True
6869,9934,29376,2002-07-01 00:00:00.0000000,2008-06-01 00:00:00.0000000,SDN RAMA 1 TANGERANG,21.5,8,,True
6870,9935,29303,2010-07-01 00:00:00.0000000,2014-03-01 00:00:00.0000000,UNIVERSITAS AIRLANGGA,3.4,2,7.0,True
6871,9936,29405,2008-09-01 00:00:00.0000000,2014-09-01 00:00:00.0000000,UNIVERSITAS BRAWIJAYA MALANG,3.17,2,15.0,False
6872,9937,29405,1996-06-01 00:00:00.0000000,2002-06-01 00:00:00.0000000,SD NEGERI PUCANG 2 SIDAORJO,8.13,8,15.0,False
6873,9938,29405,2005-06-01 00:00:00.0000000,2008-06-01 00:00:00.0000000,SMA MUHAMMADIYAH 2 SIDOARJO,8.49,5,15.0,False
6874,9939,29405,2002-06-01 00:00:00.0000000,2005-06-01 00:00:00.0000000,SMP NEGERI 1 SIDAORJO,8.05,7,15.0,False
6875,9940,29408,2015-08-01 00:00:00.0000000,2020-02-01 00:00:00.0000000,SEKOLAH TINGGI ILMU KOMUNIKASI DAN SEKRETARI TARAKANITA,3.42,2,10.0,True
6876,9941,29410,2005-06-01 00:00:00.0000000,2010-03-01 00:00:00.0000000,STMIK ADHI GUNA,3.02,2,21.0,True
6877,9942,29381,2013-08-01 00:00:00.0000000,2017-02-01 00:00:00.0000000,UNIVERSITAS HANG TUAH SURABAYA,3.37,2,6.0,True
6878,9943,29416,2012-07-01 00:00:00.0000000,2015-07-01 00:00:00.0000000,SMAN 3 MALANG,53.5,5,,False
6879,9944,29416,2015-08-01 00:00:00.0000000,2019-07-01 00:00:00.0000000,INSTITUT TEKNOLOGI BANDUNG,342.0,2,8.0,True
6880,9945,29412,2016-08-01 00:00:00.0000000,2020-01-01 00:00:00.0000000,"UNIVERSITAS PEMBANGUNAN NASIONAL ""VETERAN"" JAWA TIMUR",3.64,2,6.0,True
6881,9946,29418,2014-07-01 00:00:00.0000000,2020-06-01 00:00:00.0000000,UNIVERSITAS PEMBANGUNAN NASIONAL VETERAN JAWA TIMUR,304.0,2,16.0,False
6882,9947,29422,2016-08-01 00:00:00.0000000,2020-02-01 00:00:00.0000000,UNIVERSITAS PADJADJARAN,3.84,2,6.0,True
6883,9948,29401,2015-11-01 00:00:00.0000000,2018-12-01 00:00:00.0000000,AKADEMI PARIWISATA & PERHOTELAN GANESHA MALANG,3.45,4,,False
6884,9949,29425,2016-09-01 00:00:00.0000000,2019-12-01 00:00:00.0000000,UNIVERSITAS NEGERI YOGYAKARTA,3.47,4,5.0,True
6885,9950,28821,1987-06-01 00:00:00.0000000,1991-12-01 00:00:00.0000000,STMIK BUDI LUHUR,2.8,4,2.0,False
6886,9951,29432,2015-08-01 00:00:00.0000000,2019-11-01 00:00:00.0000000,POLITEKNIK NEGERI MALANG,3.46,3,9.0,True
6887,9952,29434,2011-05-01 00:00:00.0000000,2014-05-01 00:00:00.0000000,SMK NEGERI 1 SURABAYA,353.0,6,14.0,False
6888,9953,29434,2014-08-01 00:00:00.0000000,2017-09-01 00:00:00.0000000,UNIVERSITAS AIRLANGGA,35.0,4,20.0,True
6889,9954,29434,2017-09-01 00:00:00.0000000,2019-09-01 00:00:00.0000000,UNIVERSITAS AIRLANGGA,332.0,2,20.0,True
6890,9955,29446,2015-08-01 00:00:00.0000000,2019-07-01 00:00:00.0000000,UNIVERSITAS AIRLANGGA SURABAYA,3.16,2,3.0,True
6891,9956,29445,2012-09-01 00:00:00.0000000,2018-12-01 00:00:00.0000000,UIN SYARIF HIDAYATULLAH JAKARTA,3.14,2,7.0,True
6892,9957,29445,2009-06-01 00:00:00.0000000,2012-06-01 00:00:00.0000000,MAN 1 BANDAR LAMPUNG,7.5,5,13.0,True
6893,9958,29445,2006-06-01 00:00:00.0000000,2009-06-01 00:00:00.0000000,MTSN KOTA AGUNG,33.1,7,,True
6894,9959,29445,2000-06-01 00:00:00.0000000,2006-06-01 00:00:00.0000000,SDN 1 KOTA AGUNG,60.43,8,,True
6895,9960,29448,2015-08-01 00:00:00.0000000,2019-09-01 00:00:00.0000000,UNIVERSITAS NEGERI JAKARTA,3.74,2,,True
6896,9961,29449,2015-09-01 00:00:00.0000000,2020-08-01 00:00:00.0000000,UNIVERSITAS BRAWIJAYA,3.42,2,7.0,True
6897,9962,29450,2014-03-01 00:00:00.0000000,2017-02-01 00:00:00.0000000,UNIVERSITAS AIRLANGGA,3.27,1,6.0,True
6898,9963,29450,2009-07-01 00:00:00.0000000,2013-10-01 00:00:00.0000000,UNIVERSITAS AIRLANGGA,2.96,2,6.0,True
6899,9964,29451,2008-08-01 00:00:00.0000000,2010-10-01 00:00:00.0000000,SEKOLAH TINGGI ILMU EKONOMI YAI,2.99,2,2.0,True
6900,9965,29451,2004-08-01 00:00:00.0000000,2008-03-01 00:00:00.0000000,AKADEMI AKUNTANSI YAI,2.92,4,2.0,True
6901,9967,29454,2014-09-01 00:00:00.0000000,2018-12-01 00:00:00.0000000,UNIVERSITAS BINA NUSANTARA,3.17,2,4.0,True
6902,9968,29457,2001-07-01 00:00:00.0000000,2007-07-01 00:00:00.0000000,SDN BEDALI 1 LAWANG,42.8,8,,False
6903,9969,29457,2007-08-01 00:00:00.0000000,2010-07-01 00:00:00.0000000,SMPN 1 LAWANG,33.2,7,,False
6904,9970,29457,2010-08-01 00:00:00.0000000,2013-07-01 00:00:00.0000000,SMKN 8 MALANG,35.34,6,9.0,False
6905,9971,29460,2015-06-01 00:00:00.0000000,2019-07-01 00:00:00.0000000,UNIVERSITAS PEMBANGUNAN NASIONAL 'VETERAN' JAWA TIMUR,3.49,2,21.0,False
6906,9972,29463,2015-09-01 00:00:00.0000000,2019-08-01 00:00:00.0000000,UNIVERSITAS HANG TUAH SURABAYA,3.0,2,15.0,True
6907,9973,28795,2008-06-01 00:00:00.0000000,2011-06-01 00:00:00.0000000,SMA MUHAMMADIYAH 13,7.4,5,13.0,False
6908,9974,29463,2012-06-01 00:00:00.0000000,2015-05-01 00:00:00.0000000,SMK TEKNIK PAL SURABAYA,80.8,6,13.0,True
6909,9975,29463,2009-07-01 00:00:00.0000000,2012-06-01 00:00:00.0000000,SMPN 3 PORONG,8.7,7,15.0,True
6910,9976,29463,2004-07-01 00:00:00.0000000,2009-06-01 00:00:00.0000000,SDN GEDANG 2 PORONG,25.45,8,15.0,True
6911,9977,29462,2010-06-01 00:00:00.0000000,2013-06-01 00:00:00.0000000,BINA SARANA INFORMATIKA,2.85,4,2.0,True
6912,9978,29472,2010-07-01 00:00:00.0000000,2016-03-01 00:00:00.0000000,UNIVERSITAS NEGERI SURABAYA,3.15,2,15.0,True
6913,9979,29473,2004-06-01 00:00:00.0000000,2010-08-01 00:00:00.0000000,UNIVERSITAS PROF DR MOESTOPO (BERAGAMA),2.73,2,2.0,True
6914,9980,29475,2010-06-01 00:00:00.0000000,2015-08-01 00:00:00.0000000,HANG TUAH UNIVERSITY OF SURAVAYA,3.1,2,9.0,False
6915,9981,29485,2010-08-01 00:00:00.0000000,2015-03-01 00:00:00.0000000,UNIVERSITAS WIJAYA KUSUMA SURABAYA,3.27,2,21.0,True
6916,9982,29491,2003-07-01 00:00:00.0000000,2007-11-01 00:00:00.0000000,GUNADARMA,287.0,2,17.0,True
6917,9983,29494,2000-09-01 00:00:00.0000000,2008-08-01 00:00:00.0000000,UPI YAI,2.62,2,3.0,True
6918,9984,29489,2009-03-01 00:00:00.0000000,2013-02-01 00:00:00.0000000,UNIVERSITAS MERCU BUANA,3.31,2,14.0,True
6919,9985,29458,2012-07-01 00:00:00.0000000,2014-07-01 00:00:00.0000000,SMA ANTARTIKA SIDOARJO,88.0,5,,True
6920,9986,29496,2016-07-01 00:00:00.0000000,2019-07-01 00:00:00.0000000,POLITEKNIK NEGERI MALANG,352.0,4,4.0,True
6921,9987,29501,2010-09-01 00:00:00.0000000,2014-12-01 00:00:00.0000000,THE LONDON SCHOOL OF PUBLIC RELATION,2.77,2,10.0,True
6922,9988,29505,1999-06-01 00:00:00.0000000,2003-06-01 00:00:00.0000000,UNIVERSITAS KRISTEN PETRA,288.0,2,18.0,True
6923,9989,29502,2015-08-01 00:00:00.0000000,2019-06-01 00:00:00.0000000,UNIVERSITAS BRAWIJAYA,3.66,2,7.0,True
6924,9990,29508,2007-08-01 00:00:00.0000000,2011-08-01 00:00:00.0000000,LONDON SCHOOL OF PUBLIC RELATIONS,302.0,2,10.0,True
6925,9991,29512,2015-08-01 00:00:00.0000000,2019-12-01 00:00:00.0000000,BINUS UNIVERSITY,3.2,2,10.0,True
6926,9992,29509,2015-08-01 00:00:00.0000000,2019-08-01 00:00:00.0000000,BINUS,35.0,2,10.0,True
6927,9993,29522,2009-07-01 00:00:00.0000000,2012-05-01 00:00:00.0000000,SMAN 1 NGRAHO,8.17,5,,False
6928,9994,29521,2015-06-01 00:00:00.0000000,2019-08-01 00:00:00.0000000,BUNDA MULIA UNIVERSITY,3.96,2,10.0,True
6929,9995,29515,2012-07-01 00:00:00.0000000,2016-11-01 00:00:00.0000000,UNIVERSITAS PROF DR MOESTOPO,337.0,2,10.0,True
6930,9996,29517,2002-04-01 00:00:00.0000000,2007-09-01 00:00:00.0000000,INSTITUT ILMU SOSIAL ILMU POLITIK JAKARTA,3.11,2,10.0,False
6931,9997,29523,2018-08-01 00:00:00.0000000,2021-08-01 00:00:00.0000000,POLITEKNIK INDONESIA,3.71,4,2.0,False
6932,9998,29532,2015-10-01 00:00:00.0000000,2019-10-01 00:00:00.0000000,UNIVERSITAS MUHAMMADIYAH PURWOREJO,3.55,2,8.0,True
6933,9999,29464,1997-07-01 00:00:00.0000000,2003-06-01 00:00:00.0000000,SD YAMASTHO SURABAYA,28.9,8,,False
6934,10000,29464,2003-07-01 00:00:00.0000000,2006-06-01 00:00:00.0000000,SMP NEGERI 17 SURABAYA,27.0,7,,False
6935,10001,29464,2006-07-01 00:00:00.0000000,2009-06-01 00:00:00.0000000,MAN SURABAYA,28.0,5,,False
6936,10002,29464,2011-08-01 00:00:00.0000000,2018-12-01 00:00:00.0000000,STIESIA SURABAYA,3.38,2,2.0,True
6937,10003,29539,2010-05-01 00:00:00.0000000,2014-11-01 00:00:00.0000000,UNIVERSITAS MUHAMMADIYAH MALANG,3.18,2,7.0,True
6938,10004,29540,2014-01-01 00:00:00.0000000,2018-01-01 00:00:00.0000000,INSTITUT TEKNOLOGI SEPULUH NOPEMBER SURABAYA,2.99,2,7.0,True
6939,10005,29538,2012-09-01 00:00:00.0000000,2018-12-01 00:00:00.0000000,SEKOLAH TINGGI ILMU KOMUNIKASI INTER STUDI,3.31,2,10.0,True
6940,10006,29541,2013-09-01 00:00:00.0000000,0207-10-01 00:00:00.0000000,UNIVERSITAS MPU TANTULAR,3.16,2,2.0,False
6941,10007,29541,2013-09-01 00:00:00.0000000,0207-10-01 00:00:00.0000000,UNIVERSITAS MPU TANTULAR,3.16,2,2.0,False
6942,10008,29545,2016-09-01 00:00:00.0000000,2019-09-01 00:00:00.0000000,UNIVERSITAS BINA SARANA INFORMATIKA,2.89,4,16.0,True
6943,10009,29518,2018-08-01 00:00:00.0000000,2021-08-01 00:00:00.0000000,POLITEKNIK INDONESIA,3.46,4,2.0,False
6944,10010,29552,2009-06-01 00:00:00.0000000,2014-04-01 00:00:00.0000000,UNIVERSITAS KRISTEN INDONESIA,3.16,2,6.0,True
6945,10011,29550,2019-09-01 00:00:00.0000000,2020-10-01 00:00:00.0000000,UNIVERSITAS INDRAPRASTA PGRI (UNINDRA) JAKARTA ,3.32,2,15.0,True
6946,10012,29542,2011-02-01 00:00:00.0000000,2014-05-01 00:00:00.0000000,UNIVERSITAS BINA NUSANTARA,2.92,2,17.0,True
6947,10013,29542,2007-01-01 00:00:00.0000000,2010-01-01 00:00:00.0000000,STIKS TARAKANITA,3.0,4,5.0,True
6948,10014,29539,2005-05-01 00:00:00.0000000,2008-05-01 00:00:00.0000000,SMAN 8 KEDIRI,28.7,5,15.0,False
6949,10015,29563,2014-08-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,UNIVERSITAS DR. SOETOMO,3.25,2,8.0,True
6950,10016,29546,2015-08-01 00:00:00.0000000,2019-08-01 00:00:00.0000000,STIBA IEC JAKARTA ,389.0,2,20.0,True
6951,10017,29565,2006-08-01 00:00:00.0000000,2012-01-01 00:00:00.0000000,UNIKA ATMAJAYA,201.0,2,2.0,False
6952,10018,29566,1991-06-01 00:00:00.0000000,1994-06-01 00:00:00.0000000,SMEA NEGERI 4 JAKARTA,6.8,6,17.0,True
6953,10019,29549,2008-09-01 00:00:00.0000000,2012-07-01 00:00:00.0000000,UNIVERSITY OF PADJADJARAN,3.25,2,7.0,True
6954,10020,29570,1997-08-01 00:00:00.0000000,2001-02-01 00:00:00.0000000,UNIVERSITAS ISLAM INDONESIA,3.25,2,17.0,False
6955,10021,29574,1999-07-01 00:00:00.0000000,2000-07-01 00:00:00.0000000,SURABAYA HOTEL SCHOOL,75.0,4,1.0,True
6956,10022,29577,2009-08-01 00:00:00.0000000,2014-09-01 00:00:00.0000000,INSTITUT TENOLOGI SEPULUH NOPEMBER SURABAYA,3.17,2,7.0,True
6957,10023,29561,2007-09-01 00:00:00.0000000,2011-12-01 00:00:00.0000000,UNISADHUGUNA BUSIS SCH ,3.06,2,17.0,True
6958,10024,29581,2019-09-01 00:00:00.0000000,2021-09-01 00:00:00.0000000,UNIVERSITAS MERCUBUANA,0.0,1,2.0,True
6959,10025,29581,2015-09-01 00:00:00.0000000,2019-09-01 00:00:00.0000000,UNIVERSITAS KRISNADWIPAYANA,3.66,2,2.0,True
6960,10026,29583,1997-09-01 00:00:00.0000000,2003-05-01 00:00:00.0000000,UPN VETERAN YOGYAKARYA,3.0,2,7.0,True
6961,10027,29591,2015-08-01 00:00:00.0000000,2020-01-01 00:00:00.0000000,UNIVERSITAS AIRLANGGA,3.27,2,2.0,True
6962,10028,29591,2012-07-01 00:00:00.0000000,2015-05-01 00:00:00.0000000,SMA NEGERI 4 SURABAYA,44.3,5,13.0,False
6963,10029,29591,2009-07-01 00:00:00.0000000,2012-05-01 00:00:00.0000000,SMP NEGERI 2,37.9,7,7.0,False
6964,10030,11236,2017-08-01 00:00:00.0000000,2019-08-01 00:00:00.0000000,STIAMI,307.0,2,7.0,True
6965,10031,29595,2014-08-01 00:00:00.0000000,0018-12-01 00:00:00.0000000,UNIVERSITAS JEMBER,332.0,2,6.0,True
6966,10032,29598,2015-08-01 00:00:00.0000000,2019-11-01 00:00:00.0000000,UNIVERSITAS NEGERI SURABAYA,3.52,2,7.0,True
6967,10033,29597,2010-08-01 00:00:00.0000000,2014-10-01 00:00:00.0000000,UNIVERSITAS RIAU,3.14,2,7.0,True
6968,10034,29597,2007-04-01 00:00:00.0000000,2010-04-01 00:00:00.0000000,SMA CENDANA DURI,47.1,5,13.0,False
6969,10035,29602,2016-09-01 00:00:00.0000000,2019-08-01 00:00:00.0000000,POLITEKNIK NEGERI BANYUWANGI,3.63,4,4.0,False
6970,10036,29610,2007-12-01 00:00:00.0000000,2011-12-01 00:00:00.0000000,BINA SARANA INFORMATIKA,275.0,4,17.0,True
6971,10038,27555,2015-01-01 00:00:00.0000000,2019-01-01 00:00:00.0000000,UPN VETERAN JATIM ,35.0,2,10.0,True
6972,10039,29613,2013-09-01 00:00:00.0000000,2018-11-01 00:00:00.0000000,FAKULTAS TEKNIK UNIVERSITAS MUHAMMADIYAH JAKARTA,2.92,2,4.0,True
6973,10041,29620,2016-08-01 00:00:00.0000000,2019-09-01 00:00:00.0000000,UNIVERSITAS NEGERI JAKARTA,3.37,4,10.0,True
6974,10042,29617,2014-11-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,STIKOM THE LONDON SCHOOL OF PUBLIC RELATIONS JAKARTA,3.34,2,10.0,True
6975,10043,29627,2015-08-01 00:00:00.0000000,2018-08-01 00:00:00.0000000,UNIVERSITAS DIPONEGORO,3.59,4,7.0,True
6976,10044,29632,2013-08-01 00:00:00.0000000,2017-06-01 00:00:00.0000000,UNIVERSITAS ADVENT INDONESIA,305.0,2,2.0,False
6977,10045,29622,2015-02-01 00:00:00.0000000,2017-03-01 00:00:00.0000000,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,3.55,2,15.0,True
