ApplicantID,DateFrom,DateTo,Industry,Position,Salary,ExpectedSalary,Age,EducationLevelName,MajorName
1133,2014-09-01,2015-12-01,jasa pengelolaan gedung,staf accounting,2500000.0,3500000.0,30,S1,AKUNTANSI
1133,2017-03-01,2017-07-01,Baja,Staff Administrasi,3300000.0,3500000.0,30,S1,AKUNTANSI
1145,2014-01-01,2014-11-01,Retail,Asistant Chief Of Store,2800000.0,3700000.0,30,SMK,AKUNTANSI
1145,2015-02-01,2018-02-01,Retail,Admin,2000000.0,3700000.0,30,SMK,AKUNTANSI
1153,2003-07-01,2005-06-01,Banking,Account Officer,780000.0,7000000.0,39,D3,SEMUA JURUSAN
1153,2006-01-01,2017-12-01,Finance,Business Manager,7000000.0,7000000.0,39,D3,SEMUA JURUSAN
1171,2016-06-01,2016-12-01,Manufakturing plastik,Account officer,3000000.0,4000000.0,29,S1,SEMUA JURUSAN
1171,2016-12-01,2018-08-01,Service Handphone ,Admin Brand Support,3500000.0,4000000.0,29,S1,SEMUA JURUSAN
1178,2014-10-01,2015-07-01,Bank,Customer service,280000.0,3700000.0,29,S1,HUKUM
1211,2017-02-01,2017-05-01,Office,Driver,3350000.0,3800000.0,35,SMK,AKUNTANSI
1226,2014-03-01,2018-04-01,Retail Perdagangan,Receptinonist dan admin,3300000.0,3600000.0,34,D3,TEKNIK INFORMATIKA
1223,2016-08-01,2018-07-01,Paper and office stationery,Cashier and SPG,1500000.0,3400000.0,24,SMK,AKUNTANSI
1128,2009-04-01,2010-08-01,developer property,Personal Secretary of Director,3000000.0,5000000.0,43,S1,MANAJEMEN
1128,2010-09-01,2012-09-01,Life Insurance,Development Specialist,4000000.0,5000000.0,43,S1,MANAJEMEN
1128,2012-10-01,2016-02-01,Insurance Broker,HRGA Staff & ADM Spv ,5000000.0,5000000.0,43,S1,MANAJEMEN
1340,2016-06-01,2016-08-01,Media,PRODUCTION ASSISTANT,1000000.0,5000000.0,27,S1,KOMUNIKASI
1340,2017-09-01,2017-12-01,Konsultan finance,Frontliner,4000000.0,5000000.0,27,S1,KOMUNIKASI
1340,2018-01-01,2018-06-01,Perbankan,Frontliner,4700000.0,5000000.0,27,S1,KOMUNIKASI
1344,2014-04-01,2016-12-01,PERBANKAN,SALES OFFICER,4500000.0,5000000.0,44,S1,SEMUA JURUSAN
1376,2013-02-01,2018-07-01,Finance,Legal Staff,3700000.0,6000000.0,32,S1,HUKUM
1384,2014-09-01,2018-04-01,Media,Creative Staff,3500000.0,4000000.0,30,D3,KOMUNIKASI
1384,2013-07-01,2014-07-01,Production House,Asistant Production Unit,750000.0,4000000.0,30,D3,KOMUNIKASI
1393,2017-08-01,2018-02-01,Edukasi anak,Edukator,2500000.0,4000000.0,27,S1,PSIKOLOGI
1391,2015-08-01,2015-05-01,Fish Industry,Admin Staff,4000000.0,4500000.0,31,S1,AKUNTANSI
1439,2016-07-01,2017-04-01,Telekomunikasi,Costumer Service Representatives,4200000.0,6000000.0,29,S1,SEMUA JURUSAN 2
1439,2017-05-01,2017-09-01,Telekomunikasi,Team Leader,5500000.0,6000000.0,29,S1,SEMUA JURUSAN 2
1444,2016-09-01,2017-09-01,Pendidikan,Student Staff,500000.0,5000000.0,27,S1,PSIKOLOGI
1414,2009-04-01,2014-03-01,Jasa Sewa Tempat/Venue,Manager Operasional Umum,2800000.0,0.0,39,SMA,SEMUA JURUSAN 2
1414,2008-03-01,2009-04-01,Makanan dan minuman,Waiter & Maintenance,1800000.0,0.0,39,SMA,SEMUA JURUSAN 2
1414,2004-07-01,2008-08-01,Jasa Servis AC,Tehnisi AC,1500000.0,0.0,39,SMA,SEMUA JURUSAN 2
1427,2016-07-01,2018-01-01,Perbankan,Desk Coll,3500000.0,3700000.0,31,S1,PSIKOLOGI
1427,2013-09-01,2015-06-01,Biro Psikologi,Part Time,400000.0,3700000.0,31,S1,PSIKOLOGI
1425,2017-07-01,2018-03-01,pendidikan,guru honorer,480000.0,3500000.0,27,S1,TEKNIK INFORMATIKA
1464,2017-08-01,2018-03-01,periklanan,bussines representative,3200000.0,5000000.0,30,S1,HUKUM
1501,2016-04-01,2018-05-01,Distributor Oli,Staff Administrasi,3000000.0,4000000.0,26,SMK,AKUNTANSI
1523,2014-01-01,2015-02-01,Penerbit,Animator ,2200000.0,4500000.0,27,S1,TEKNIK INFORMATIKA
1523,2015-02-01,2017-08-01,Kuliner,Frontliner,1450000.0,4500000.0,27,S1,TEKNIK INFORMATIKA
1515,2015-09-01,2016-01-01,Pendidikan,Asisten Praktikum Dasar Pemrograman Java,150000.0,3600000.0,28,S1,TEKNIK INFORMATIKA
1515,2016-09-01,2017-01-01,Pendidikan,Asisten Praktikum Dasar Pemrograman Java,150000.0,3600000.0,28,S1,TEKNIK INFORMATIKA
1515,2016-10-01,2017-01-01,Teknologi,Web Developer,2000000.0,3600000.0,28,S1,TEKNIK INFORMATIKA
1515,2017-07-01,2017-08-01,Teknologi,Tim Pengembang,1000000.0,3600000.0,28,S1,TEKNIK INFORMATIKA
1108,2011-01-01,2014-01-01,KEUANGAN/PERBANKAN,TEAM LEADER,5000000.0,4000000.0,31,S1,TEKNIK INFORMATIKA
1108,2015-01-01,2016-02-01,TOUR & TRAVEL,MARKETING,3300000.0,4000000.0,31,S1,TEKNIK INFORMATIKA
1429,2013-05-01,2013-09-01,bank,customer service,2500000.0,167.0,28,S1,SEMUA JURUSAN
1429,2018-01-01,2018-07-01,Internet,Account Executive,3800000.0,167.0,28,S1,SEMUA JURUSAN
1557,2011-08-01,2013-03-01,Organisasi Agama,Staf Sekretariat,400000.0,4500000.0,28,D3,KOMUNIKASI
1560,2016-05-01,2017-08-01,Hospitality Industry,Asst. Food and Beverage Manager,6200000.0,6500000.0,33,D3,PERHOTELAN
1560,2015-03-01,2016-05-01,Hospitality Industry,FB Coordinator,5000000.0,6500000.0,33,D3,PERHOTELAN
1560,2013-05-01,2015-03-01,Hospitality Industry,Banquet Supervisor,5400000.0,6500000.0,33,D3,PERHOTELAN
1560,2011-12-01,2013-03-01,Hospitality Industry,Banquet Captain,3800000.0,6500000.0,33,D3,PERHOTELAN
1080,2015-09-01,2016-01-01,Institusi Pendidikan,Laboran Assistant,400000.0,5000000.0,26,D3,SEKRETARIS
1080,2017-10-01,2018-03-01,Keagenan (Agen Resmi PT Pertamina),Secretary,3300000.0,5000000.0,26,D3,SEKRETARIS
1590,2015-07-01,2018-01-01,Otomotive,Sales Executive,4700000.0,5000000.0,32,S1,SEMUA JURUSAN 2
1592,2018-03-01,2018-06-01,Arsitektur & Interior ,Marketing,3500000.0,5000000.0,27,S1,INTERIOR DESIGN
1592,2018-08-01,2020-03-01,Consumer Good,Creative Media Staff,4200000.0,5000000.0,27,S1,INTERIOR DESIGN
1599,2012-04-01,2015-08-01,EVENT ORGANIZER,TEAM LEADER,3200000.0,4000000.0,31,S1,SEMUA JURUSAN
1599,2013-03-01,2016-07-01,INSURANCE,MARKETING (AGENT),500000.0,4000000.0,31,S1,SEMUA JURUSAN
1613,2017-02-01,2017-12-01,Leather & chemical tennary,Sales Marketing,1000000.0,3500000.0,27,S1,SEMUA JURUSAN 2
1613,2014-06-01,2015-12-01,Instituse/Collage,Coach Asisstant ,800000.0,3500000.0,27,S1,SEMUA JURUSAN 2
1615,2017-05-01,2018-06-01,Education,English Teacher,4000000.0,5500000.0,28,S1,SEMUA JURUSAN
1619,2016-12-01,2017-09-01,Keuangan,Senior Bussines Consultant,2000000.0,3500000.0,29,S1,KOMUNIKASI
1652,2008-01-01,2013-04-01,Travel,Personal Assistant/Secretary as Head of Dept,3750000.0,4500000.0,41,S2,SEMUA JURUSAN
1668,2015-09-01,2017-07-01,Rokok,Admin,4000000.0,6000000.0,30,S1,SEMUA JURUSAN
1528,2017-07-01,2018-10-01,Manufacture,Legal Staff,4900000.0,5000000.0,29,S1,HUKUM
1528,2015-05-01,2016-02-01,Software Developer,intern,2500000.0,5000000.0,29,S1,HUKUM
1702,2015-05-01,2015-08-01,Hukum,Staff magang,800000.0,4000000.0,30,S1,HUKUM
1731,2016-02-01,2018-03-01,Saham,Senior Business Consultant,5000000.0,4000000.0,35,S1,SEMUA JURUSAN
1730,2017-07-01,2017-11-01,Healthy Food ,Programmer,4000000.0,4000000.0,29,S1,TEKNIK ELEKTRO
1730,2017-11-01,2017-12-01,Pemerintahan,Entry Data ,1200000.0,4000000.0,29,S1,TEKNIK ELEKTRO
1745,2015-03-01,2016-02-01,Jaringan Internet & telekomunikasi,Admin Teknisi Provisioning,3500000.0,4000000.0,34,S1,HUKUM
1745,2016-02-01,2018-02-01,Lembaga pemerintah ,Staff Entry Data Base Parpol (Honorer),3900000.0,4000000.0,34,S1,HUKUM
1762,2014-01-01,2018-05-01,Kesehatan,Call Center Staff,4000000.0,5000000.0,37,S1,KOMUNIKASI
1762,2013-09-01,2014-01-01,Jasa,Customer Relations Officer,3300000.0,5000000.0,37,S1,KOMUNIKASI
1762,2004-01-01,2006-03-01,Jasa,Marketing Officer,1300000.0,5000000.0,37,S1,KOMUNIKASI
1379,2014-04-01,2015-06-01,Sepeda,Lead Proggramer,1000000.0,4000000.0,27,S1,SEMUA JURUSAN 2
1767,2015-11-01,2017-04-01,Manufaktur,Chief Accounting,5500000.0,6500000.0,33,S1,AKUNTANSI
1767,2012-02-01,2015-11-01,Jasa dan Dagang,Staff Accounting,4000000.0,6500000.0,33,S1,AKUNTANSI
1665,2015-04-01,2017-11-01,Teknology Information,Sales Product Advisor,3500000.0,4500000.0,31,SMK,TEKNIK INFORMATIKA
1665,2011-06-01,2014-06-01,Jasa,Customer Service Supervisor,3500000.0,4500000.0,31,SMK,TEKNIK INFORMATIKA
1700,2018-01-01,2018-03-01,Insurance,Staff HRD,200000.0,3500000.0,26,D3,SEKRETARIS
1798,2016-01-01,2016-08-01,MANUFAKTUR,ADMIN PPIC,2700000.0,4500000.0,27,D3,SEKRETARIS
1802,2009-08-01,2010-03-01,Tempat Les Bahasa Inggris dan Matematika,Asisten Guru,2000000.0,4500000.0,31,SMA,SMA SEGALA JURUSAN
1802,2010-05-01,2010-06-01,Tempat Les Bahasa Inggris dan Matematika,Asisten Guru,2200000.0,4500000.0,31,SMA,SMA SEGALA JURUSAN
1802,2011-07-01,2011-11-01,Bergerak Di Bidang Perdagangan Minyak ,Admin,2500000.0,4500000.0,31,SMA,SMA SEGALA JURUSAN
1802,2011-12-01,2014-05-01,Les Matematika,Guru,2500000.0,4500000.0,31,SMA,SMA SEGALA JURUSAN
1802,2014-06-01,2016-06-01,Broker Asuransi,Marketing Support/ Admin KYC,3500000.0,4500000.0,31,SMA,SMA SEGALA JURUSAN
1806,2007-06-01,2007-12-01,Restoran,Staf Bartender,2500000.0,4500000.0,35,S1,HUKUM
1806,2011-05-01,2012-05-01,Pendidikan Perguruan Tinggi,Staf Administrasi Umum,3600000.0,4500000.0,35,S1,HUKUM
1806,2014-12-01,2015-02-01,Koperasi,Staf Administrasi Umum Divisi Simpanan Berjangka,4800000.0,4500000.0,35,S1,HUKUM
1310,2017-07-01,2017-10-01,Supplyer bahan bangunan,Admin penjualan,3500000.0,3700000.0,30,SMK,AKUNTANSI
1310,2014-08-01,2017-02-01,Eksport import,Administrasi,3500000.0,3700000.0,30,SMK,AKUNTANSI
1310,2013-08-01,2014-07-01,Kesehatan,Rekam Medis dan Informasi Kesehatan,2800000.0,3700000.0,30,SMK,AKUNTANSI
1310,2011-10-01,2013-06-01,Kesehatan,Customer Care,2500000.0,3700000.0,30,SMK,AKUNTANSI
1310,2010-04-01,2011-01-01,Pertambangan dan batu bara,Receptionist,1500000.0,3700000.0,30,SMK,AKUNTANSI
1808,2017-08-01,2018-07-01,Construction,Cost Control,3889000.0,4000000.0,27,S1,TEKNIK SIPIL
1840,2017-10-01,2018-07-01,Perbankan ,Marketing support AO,4500000.0,5000000.0,28,S1,SEMUA JURUSAN 2
1847,2017-12-01,2018-07-01,Farmasi,Sekertaris Sales Manager,3000000.0,5000000.0,29,S1,AKUNTANSI
1847,2016-02-01,2017-05-01,Restaurant,SPV MARCOM,1000000.0,5000000.0,29,S1,AKUNTANSI
551,2015-02-01,2017-09-01,Manufacturing,Secretary to Director,5000000.0,6000000.0,32,S1,KOMUNIKASI
551,2013-07-01,2013-09-01,Mining company,Bussiness Development Staff,6000000.0,6000000.0,32,S1,KOMUNIKASI
551,2012-10-01,2013-03-01,English course,English Teacher,1000000.0,6000000.0,32,S1,KOMUNIKASI
1866,2016-07-01,2016-10-01,Law firm,Administration ,1250000.0,0.0,28,S2,HUKUM
1866,2018-09-01,2018-12-01,Goverment Industry,assistent legislative drafting,3500000.0,0.0,28,S2,HUKUM
1879,2016-11-01,2018-09-01,Hospitality,Sales Manager,7000000.0,6000000.0,32,S1,KOMUNIKASI
1879,2015-07-01,2016-11-01,Hospitality,Sales Manager,5000000.0,6000000.0,32,S1,KOMUNIKASI
1879,2014-03-01,2015-06-01,Hospitality,Senior Sales Executive,4500000.0,6000000.0,32,S1,KOMUNIKASI
1879,2012-08-01,2014-03-01,Hospitality,Sales Banquet,4000000.0,6000000.0,32,S1,KOMUNIKASI
1882,2016-08-01,2017-01-01,Environmental,Business Development,3800000.0,7000000.0,28,S1,HUKUM
1882,2017-05-01,2018-03-01,E-Commerce,Corporate Secretary Staff,3500000.0,7000000.0,28,S1,HUKUM
1882,2018-03-01,2018-07-01,Business,Executive Assistant,4500000.0,7000000.0,28,S1,HUKUM
1886,2013-05-01,2016-11-01,Pendidikan,GA,4000000.0,0.0,0,S1,SEMUA JURUSAN
1884,2017-08-01,2018-07-01,FINANCE,General Affail Building,4800000.0,4800000.0,37,S1,AKUNTANSI
1844,2014-03-01,2014-09-01,SPAREPART,EXPORT STAFF,3000000.0,6000000.0,32,D3,SEMUA JURUSAN
1877,2012-07-01,2012-12-01,Fintech,Staff Marketing,2500000.0,6000000.0,31,S1,SEMUA JURUSAN 2
1877,2013-01-01,2017-01-01,Contractor,HR&GA,4000000.0,6000000.0,31,S1,SEMUA JURUSAN 2
1877,2011-12-01,2014-04-01,Education,Staff Operasional Kantor,2000000.0,6000000.0,31,S1,SEMUA JURUSAN 2
1909,2015-03-01,2015-11-01,NOTARIS AND PPAT,STAFF NOTARIS,2400000.0,5100000.0,31,S1,HUKUM
1909,2016-03-01,2016-11-01,Perbankan,Frontliner,3400000.0,5100000.0,31,S1,HUKUM
1926,2008-01-01,2010-01-01,ADVERTISING AND PACKAGING,CORPORATE SECRETARY,2000000.0,7000000.0,35,D3,SEKRETARIS
1926,2010-04-01,2012-04-01,PERBANKAN /FINANCIAL,TELLER PRIORITY,2700000.0,7000000.0,35,D3,SEKRETARIS
1926,2013-12-01,2017-12-01,MANUFACTURING,SEKRETARIS,5000000.0,7000000.0,35,D3,SEKRETARIS
1889,2014-11-01,2016-09-01,Kontraktor Listrik dan Mekanikal,Legal Staff,3500000.0,4500000.0,31,S1,HUKUM
1973,2012-12-01,2013-06-01,Manufacturing,Operator,1700000.0,4200000.0,28,S1,SEMUA JURUSAN
1973,2013-07-01,2015-04-01,Properti,Administrasi General affair,2700000.0,4200000.0,28,S1,SEMUA JURUSAN
1973,2015-04-01,2018-04-01,Manufacturing,Administrasi sales,4100000.0,4200000.0,28,S1,SEMUA JURUSAN
1979,2016-09-01,2016-12-01,Contractor,Internship Program Student,300000.0,4500000.0,28,S1,TEKNIK SIPIL
1979,2017-04-01,2018-02-01,Consultant Design,Freelance Engineering Staff,500000.0,4500000.0,28,S1,TEKNIK SIPIL
1958,2018-01-01,2018-03-01,EVENT ORGANIZER,KOORDINATOR ACARA,1300000.0,3500000.0,25,D3,SEMUA JURUSAN
1958,2016-07-01,2016-07-01,EVENT ORGANIZER,CREW RUNNER,1250000.0,3500000.0,25,D3,SEMUA JURUSAN
2004,2017-12-01,2018-04-01,Human Resource,Legal Staff,3500000.0,4000000.0,28,S1,HUKUM
2016,2018-01-01,2018-05-01,ISP,Account Executive,5000000.0,6500000.0,30,S1,TEKNIK INFORMATIKA
2016,2017-08-01,2018-11-01,Hardware (Router Wireless),Sales Executive,6000000.0,6500000.0,30,S1,TEKNIK INFORMATIKA
2016,2016-05-01,2017-08-01,ONLINE SHOP,ONLINE SALES,4000000.0,6500000.0,30,S1,TEKNIK INFORMATIKA
2016,2011-06-01,2013-06-01,Industri,Staff,1500000.0,6500000.0,30,S1,TEKNIK INFORMATIKA
1468,2015-03-01,2017-07-01,Food and baverages/ entertainment,Guide ,3800000.0,3600000.0,28,SMK,SMA SEGALA JURUSAN
1468,2014-07-01,2015-02-01,Perbankan,Customer service event,3200000.0,3600000.0,28,SMK,SMA SEGALA JURUSAN
1468,2014-07-01,2015-07-01,Dept.store,Cashier,2800000.0,3600000.0,28,SMK,SMA SEGALA JURUSAN
2024,2016-05-01,2016-12-01,IT,SECRETARY,4000000.0,5500000.0,32,S1,SEMUA JURUSAN
2007,2015-05-01,2018-07-01,Asuransi,Admin general affair,4000000.0,4000000.0,31,D3,TEKNIK INFORMATIKA
2033,2015-02-01,2017-02-01,TRANSPORTASI,ACCOUNT EXECUTIVE,4500000.0,5500000.0,32,S1,SEMUA JURUSAN
1998,2016-06-01,2016-08-01,Penerbitan dan Percetakan,Front Office,600000.0,3500000.0,26,D3,SEKRETARIS
1998,2017-06-01,2017-09-01,Pendaftaran Penerimaan Mahasiswa Baru,Staff Information,550000.0,3500000.0,26,D3,SEKRETARIS
2043,2015-10-01,2017-10-01,Insurance,Agent,1000000.0,8000000.0,50,S1,TEKNIK INFORMATIKA
2043,2001-01-01,2015-04-01,"Media, IT, Network Telecomm","Office Help Desk Supervisor pada perusahaan PT. Mediatama Anugrah Citra (NEXMEDIA), (EMTEK Grup, SCTV dan Indosiar)",10000000.0,8000000.0,50,S1,TEKNIK INFORMATIKA
2043,1996-03-01,2000-12-01,Banking ,Telecommunication Support pada perusahaan PT. Danamon Sanatel,4000000.0,8000000.0,50,S1,TEKNIK INFORMATIKA
2041,2017-12-01,2018-03-01,ASURANSI,CUSTOMER SERVICE,4300000.0,4500000.0,30,S1,KOMUNIKASI
2041,2016-09-01,2017-09-01,TELEKOMUNIKASI,CUSTOMER SERVICE REPRESENTATIVE,5000000.0,4500000.0,30,S1,KOMUNIKASI
2041,2016-01-01,2016-04-01,LEASING,MARKETING SUPPORT (INTERN),3000000.0,4500000.0,30,S1,KOMUNIKASI
2041,2014-07-01,2014-08-01,PERBANKAN ,CORPORATE SECRETARY (INTERN),750000.0,4500000.0,30,S1,KOMUNIKASI
2049,2013-12-01,2018-02-01,Logistics / Transportation,Coordinator admin workshop,4800000.0,5000000.0,32,D3,TEKNIK INFORMATIKA
2054,2017-01-01,2018-03-01,Legal Consultant,Assistant Lawyer,1500000.0,4000000.0,30,S1,HUKUM
2078,2017-09-01,2018-08-01,Property & real estate,IT,2750000.0,3500000.0,27,None,TEKNIK INFORMATIKA
2096,2016-03-01,2019-05-01,Retail,IT Store Support,3200000.0,4500000.0,35,S1,Teknik Komputer
2096,2019-07-01,2020-01-01,IT Service,IT Technical Support,2800000.0,4500000.0,35,S1,Teknik Komputer
2096,2020-01-01,2020-07-01,Distributor,IT Hardware,4450000.0,4500000.0,35,S1,Teknik Komputer
2104,2016-03-01,2018-07-01,Distributor Suku Cadang ,Staf Admin Purchasing,3500000.0,3800000.0,28,D3,AKUNTANSI
2101,2017-06-01,2018-05-01,"Construction, Oil, & Gas",IT Support & IT Helpdesk,3500000.0,0.0,0,S1,TEKNIK INFORMATIKA
2101,2012-10-01,2012-12-01,Goverenment,On Job Training,1000000.0,0.0,0,S1,TEKNIK INFORMATIKA
2111,2015-06-01,2015-08-01,Mining,Internship,500000.0,5000000.0,28,S1,SEMUA JURUSAN 2
2117,2014-07-01,2015-03-01,JASA MANUFAKTUR,QUALITY CONTROL,1750000.0,0.0,27,D3,TEKNIK INFORMATIKA
2117,2017-07-01,2017-09-01,KONSULTAN,IT SUPPORT,2500000.0,0.0,27,D3,TEKNIK INFORMATIKA
2117,2018-10-01,2019-11-01,Manufaktur Otomotif,IT Support,4904000.0,0.0,27,D3,TEKNIK INFORMATIKA
2128,2016-07-01,2017-07-01,University,Soil Investigation Asisstant,1200000.0,5000000.0,27,S1,TEKNIK SIPIL
2128,2017-03-01,2017-05-01,University,Civil Engineering Programs Asistant,500000.0,5000000.0,27,S1,TEKNIK SIPIL
2128,2017-11-01,2018-02-01,Marine Construction,Engineer Staff,5500000.0,5000000.0,27,S1,TEKNIK SIPIL
2123,2011-11-01,2016-05-01,SERVICE CENTER AND MARKETING,IT SUPPORT,3300000.0,3300000.0,31,S1,TEKNIK INFORMATIKA
2123,2011-03-01,2011-10-01,PERHOTELAN,GENERAL ENGINEERING MAINTENANCE,500000.0,3300000.0,31,S1,TEKNIK INFORMATIKA
2136,2016-08-01,2016-11-01,Jasa,Staff Internship,1000000.0,3500000.0,28,S1,SEMUA JURUSAN 2
2147,2006-10-01,2008-09-01,Manufacture,Staff Accounting dan Staff EDP,1000000.0,4700000.0,40,S1,TEKNIK INFORMATIKA
2147,2009-08-01,2014-03-01,Distributor,Staff Teknisi,2500000.0,4700000.0,40,S1,TEKNIK INFORMATIKA
2147,2014-04-01,2018-06-01,Manufacture,Staff IT,3900000.0,4700000.0,40,S1,TEKNIK INFORMATIKA
393,2012-05-01,2016-07-01,Perkayuan,IT Staff,6000000.0,5000000.0,36,S1,TEKNIK INFORMATIKA
393,2016-08-01,2018-01-01,Branding UKM,IT Staff,5000000.0,5000000.0,36,S1,TEKNIK INFORMATIKA
393,2011-10-01,2012-06-01,Even Organizer,IT,1500000.0,5000000.0,36,S1,TEKNIK INFORMATIKA
2154,2017-01-01,2018-01-01,Kesehatan,IT Support,3750000.0,4000000.0,27,D3,Teknik Komputer
2156,2012-09-01,2013-03-01,Software House,Technical Engineer,1500000.0,3800000.0,35,S1,TEKNIK INFORMATIKA
2156,2013-05-01,2015-11-01,IT Consultant,Technical Engineer / Supervisor,2300000.0,3800000.0,35,S1,TEKNIK INFORMATIKA
2150,2011-01-01,2014-05-01,Toko komputer & service,Karyawan,2800000.0,3000000.0,27,S1,TEKNIK INFORMATIKA
2150,2014-05-01,2015-02-01,Consultant IT and developer,Staff IT,3600000.0,3000000.0,27,S1,TEKNIK INFORMATIKA
2150,2016-02-01,2017-09-01,Pendidikan,Assisten Laboratorium,1500000.0,3000000.0,27,S1,TEKNIK INFORMATIKA
2150,2017-04-01,2018-07-01,It accounting & retail Pos,It support,3200000.0,3000000.0,27,S1,TEKNIK INFORMATIKA
2159,2016-03-01,2018-06-01,Kontruksi,Administrasi Keuangan,3800000.0,4000000.0,30,S1,AKUNTANSI
2164,2015-10-01,2016-08-01,Education,Assistant Counselor (Part time),1500000.0,4000000.0,26,S1,TEKNIK INFORMATIKA
2164,2018-01-01,2018-05-01,Education,Junior Counselor (Part time),700000.0,4000000.0,26,S1,TEKNIK INFORMATIKA
2214,2015-02-01,2016-02-01,Pendidikan,Staff Maintenance,350000.0,3500000.0,33,S1,Teknik Komputer
2222,2016-06-01,2018-07-01,Outomotive,IT Support Spv,4700000.0,5300000.0,47,S1,PERHOTELAN
2225,2014-10-01,2015-10-01,PERUSAHAAN DAGANG,TAX ACCOUNTING,3000000.0,4000000.0,27,D3,AKUNTANSI
2225,2015-10-01,2018-10-01,INDUSTRI KOMPONEN PLASTIK DAN SPAREPART SEPEDA MOTOR,TAX ACCOUNTING,4050000.0,4000000.0,27,D3,AKUNTANSI
2234,2017-02-01,2018-06-01,Consultant,IT / Prorammer,4750000.0,5200000.0,33,S1,TEKNIK INFORMATIKA
2234,2008-06-01,2016-12-01,Manufacture,IT / Network Administrator,3900000.0,5200000.0,33,S1,TEKNIK INFORMATIKA
2235,2012-03-01,2014-02-01,Legal Aid,Legal Staff,2500000.0,4000000.0,29,S1,HUKUM
2241,2009-08-01,2018-04-01,OTOMOTIF,PURCHASING ASSITANT SUPERVISOR,4662000.0,6000000.0,31,S1,SEMUA JURUSAN 2
3287,2015-04-01,2017-10-01,Pengelola Jasa Parkir,Staff Logistik dan Purchasing,6500000.0,5000000.0,36,S1,TEKNIK INFORMATIKA
3287,2014-06-01,2014-10-01,Telekomunikasi,Teknisi,4000000.0,5000000.0,36,S1,TEKNIK INFORMATIKA
3287,2010-02-01,2014-06-01,Konsultan,Assisten Manejemen Data,3700000.0,5000000.0,36,S1,TEKNIK INFORMATIKA
2237,2017-02-01,2018-02-01,Internet,Legal Staff,3500000.0,4500000.0,27,S1,HUKUM
2237,2018-02-01,2018-08-01,property,Legal Staff,4500000.0,4500000.0,27,S1,HUKUM
3291,2015-12-01,2017-08-01,Pest Control,Admin Service,3700000.0,5000000.0,28,D3,AKUNTANSI
3294,2016-03-01,2018-02-01,Technology,System engineer/IT Support,5000000.0,0.0,0,S1,TEKNIK INFORMATIKA
2206,2012-09-01,2013-05-01,Telekomunikasi,Setter speedy,1700000.0,3500000.0,28,SMK,Teknik Komputer
2206,2013-06-01,2016-09-01,Cash service,Cashier cash processing center,3000000.0,3500000.0,28,SMK,Teknik Komputer
2206,2017-04-01,2017-07-01,Berjangka/saham,Staff IT,2400000.0,3500000.0,28,SMK,Teknik Komputer
3315,2017-01-01,2017-06-01,Konstruksi,Warehouse,2800000.0,3700000.0,28,S1,TEKNIK INFORMATIKA
3313,2008-06-01,2015-05-01,Telekomunikasi,Promotion,3800000.0,5500000.0,42,S1,TEKNIK INFORMATIKA
3317,2013-04-01,2014-06-01,MICRO FINANCE,STAFF DATA ENTRY,2800000.0,6000000.0,34,S1,TEKNIK INFORMATIKA
3317,2014-06-01,2015-09-01,HOSPITALITY,IT OFFICER,3500000.0,6000000.0,34,S1,TEKNIK INFORMATIKA
3317,2015-11-01,2016-02-01,TEXTILE,IT STAFF,2600000.0,6000000.0,34,S1,TEKNIK INFORMATIKA
3317,2016-02-01,2017-10-01,MANUFACTURE,IT SUPPORT,3400000.0,6000000.0,34,S1,TEKNIK INFORMATIKA
3337,2011-04-01,2015-03-01,Web hosting,System Administrator,2500000.0,6000000.0,39,S1,TEKNIK INFORMATIKA
3340,2012-07-01,2016-01-01,Law Enforcement Services,Coordinator Staff Administration,5000000.0,4500000.0,32,S1,HUKUM
3355,2018-07-01,2018-07-01,IT Services,IT Support Officer,5500000.0,6500000.0,30,S1,TEKNIK INFORMATIKA
3355,2018-03-01,2018-06-01,Online media,Technical Support,5500000.0,6500000.0,30,S1,TEKNIK INFORMATIKA
3355,2017-03-01,2018-03-01,IT Services,Onsite Engineer,4400000.0,6500000.0,30,S1,TEKNIK INFORMATIKA
3355,2016-03-01,2017-03-01,Job portal,IT Support ,3550000.0,6500000.0,30,S1,TEKNIK INFORMATIKA
3355,2015-03-01,2016-03-01,NGO,IT Assistant Support,3200000.0,6500000.0,30,S1,TEKNIK INFORMATIKA
3358,2011-10-01,2018-10-01,Kelapa Sawit,Procurement officer,2600000.0,4000000.0,31,S1,SEMUA JURUSAN 2
3365,2009-05-01,2010-03-01,Box Kertas,QC,3000000.0,3500000.0,33,S1,TEKNIK INFORMATIKA
3367,2012-06-01,2014-06-01,IT,IT Support,1800000.0,3500000.0,33,S1,HUKUM
3367,2014-06-01,2018-05-01,IT,System Administrator,2400000.0,3500000.0,33,S1,HUKUM
3371,2015-08-01,2017-02-01,KONTRAKTOR,PURCHASING SUPERVISOR,5750000.0,6500000.0,37,S1,AKUNTANSI
3371,2013-03-01,2015-07-01,KONTRAKTOR,PURCHASING STAFF,5300000.0,6500000.0,37,S1,AKUNTANSI
3371,2012-08-01,2013-03-01,KONTRAKTOR,PURCHASING STAFF,4700000.0,6500000.0,37,S1,AKUNTANSI
2227,2018-03-01,2018-07-01,Agency prudential,IT Staff,5500000.0,6000000.0,29,S1,TEKNIK INFORMATIKA
